cid,molecular_weight,iupac_name,isomeric_smiles,molecular_formula
122553422,516.0,"1-(1-acetylazetidin-3-yl)-6-(4-chlorophenyl)-3-cyclopropyl-5-(3,7-dimethyltriazolo[4,5-b]pyridin-5-yl)-6H-pyrrolo[3,4-b]pyrrol-4-one",CC1=CC(=NC2=C1N=NN2C)N3C(C4=C(C3=O)C(=CN4C5CN(C5)C(=O)C)C6CC6)C7=CC=C(C=C7)Cl,C27H26ClN7O2
121374385,390.4,"6-[[4-[(3S)-3-cyano-3-cyclopropyl-2-oxopyrrolidin-1-yl]pyridin-2-yl]amino]-N,N-dimethylpyridine-3-carboxamide",CN(C)C(=O)C1=CN=C(C=C1)NC2=NC=CC(=C2)N3CC[C@@](C3=O)(C#N)C4CC4,C21H22N6O2
118197428,500.0,"4-tert-butyl-N-[7-chloro-2-(2-methyl-1-oxidopyridin-1-ium-3-yl)-1,3-dioxoisoindol-4-yl]benzenesulfonamide",CC1=C(C=CC=[N+]1[O-])N2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C,C24H22ClN3O5S
91885570,654.0,"N-(4-chloro-2,6-difluorophenyl)-1-[5-[2-methyl-5-(trifluoromethyl)pyrazol-3-yl]pyrimidin-2-yl]-7-(2-oxopyrrolidin-1-yl)-2,3-dihydroindole-5-sulfonamide",CN1C(=CC(=N1)C(F)(F)F)C2=CN=C(N=C2)N3CCC4=C3C(=CC(=C4)S(=O)(=O)NC5=C(C=C(C=C5F)Cl)F)N6CCCC6=O,C27H21ClF5N7O3S
89893711,362.8,(3S)-N-[(3-chloro-5-fluorophenyl)methyl]-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC(=C2)Cl)F)O)C3=CC=CC=C3,C18H16ClFN2O3
89893622,431.8,"(3S)-N-[(3-chloro-5-fluorophenyl)methyl]-3-hydroxy-2-oxo-1-(2-oxo-3,4-dihydro-1H-quinolin-6-yl)pyrrolidine-3-carboxamide",C1CC(=O)NC2=C1C=C(C=C2)N3CC[C@@](C3=O)(C(=O)NCC4=CC(=CC(=C4)Cl)F)O,C21H19ClFN3O4
89699486,583.0,"(2S)-N-[1-(2-chlorophenyl)-2-[(3,3-difluorocyclobutyl)amino]-2-oxoethyl]-1-(4-cyanopyridin-2-yl)-N-(5-fluoropyridin-3-yl)-5-oxopyrrolidine-2-carboxamide",C1CC(=O)N([C@@H]1C(=O)N(C2=CC(=CN=C2)F)C(C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N,C28H22ClF3N6O3
85544358,293.67,4-(chloromethyl)-3-hydroxy-1-[3-(trifluoromethyl)phenyl]pyrrolidin-2-one,C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)O)CCl,C12H11ClF3NO2
71738915,418.5,(6S)-2-amino-6-methyl-3-[[3-[(4R)-2-oxo-4-phenylpyrrolidin-1-yl]phenyl]methyl]-6-propan-2-yl-5H-pyrimidin-4-one,CC(C)[C@@]1(CC(=O)N(C(=N1)N)CC2=CC(=CC=C2)N3C[C@H](CC3=O)C4=CC=CC=C4)C,C25H30N4O2
71719525,457.6,"2-(4-ethylphenyl)-6-[3-methoxy-4-(2-pyrrolidin-1-ylethoxy)phenyl]-5H-pyrrolo[3,4-b]pyridin-7-one",CCC1=CC=C(C=C1)C2=NC3=C(CN(C3=O)C4=CC(=C(C=C4)OCCN5CCCC5)OC)C=C2,C28H31N3O3
71714596,294.3,"(12S)-12-ethyl-8,15-diazatetracyclo[10.5.1.02,7.015,18]octadeca-1(18),2,4,6,16-pentaene-9,14-dione",CC[C@@]12CCC(=O)NC3=CC=CC=C3C4=C1N(C=C4)C(=O)C2,C18H18N2O2
71709695,338.4,N-[2-(1H-imidazol-5-yl)ethyl]-1-(1H-indazol-3-yl)-5-oxopyrrolidine-3-carboxamide,C1C(CN(C1=O)C2=NNC3=CC=CC=C32)C(=O)NCCC4=CN=CN4,C17H18N6O2
71678945,552.4,"(4S)-4-(4-chloro-2-methylphenyl)-5-(5-chloro-2-methylphenyl)-2-(2,4-dimethoxypyrimidin-5-yl)-3-propan-2-yl-4H-pyrrolo[3,4-d]imidazol-6-one",CC1=C(C=C(C=C1)Cl)N2[C@H](C3=C(C2=O)N=C(N3C(C)C)C4=CN=C(N=C4OC)OC)C5=C(C=C(C=C5)Cl)C,C28H27Cl2N5O3
60169096,479.6,"2-(4-fluorophenyl)sulfanyl-6-[3-methoxy-4-(2-pyrrolidin-1-ylethoxy)phenyl]-5H-pyrrolo[3,4-b]pyridin-7-one",COC1=C(C=CC(=C1)N2CC3=C(C2=O)N=C(C=C3)SC4=CC=C(C=C4)F)OCCN5CCCC5,C26H26FN3O3S
60169095,461.6,"6-[3-methoxy-4-(2-pyrrolidin-1-ylethoxy)phenyl]-2-phenylsulfanyl-5H-pyrrolo[3,4-b]pyridin-7-one",COC1=C(C=CC(=C1)N2CC3=C(C2=O)N=C(C=C3)SC4=CC=CC=C4)OCCN5CCCC5,C26H27N3O3S
60155951,292.29,"8-hydroxy-1,11-diazapentacyclo[9.7.1.02,7.08,19.012,17]nonadeca-2,4,6,12,14,16-hexaene-10,18-dione",C1C(=O)N2C3C1(C4=CC=CC=C4N3C(=O)C5=CC=CC=C52)O,C17H12N2O3
59556974,298.26,"4-[(2S,3S)-2-ethyl-3-hydroxy-5-oxopyrrolidin-1-yl]-2-(trifluoromethyl)benzonitrile",CC[C@H]1[C@H](CC(=O)N1C2=CC(=C(C=C2)C#N)C(F)(F)F)O,C14H13F3N2O2
56959820,330.4,(3S)-3-hydroxy-2-oxo-1-phenyl-N-(2-thiophen-2-ylethyl)pyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCCC2=CC=CS2)O)C3=CC=CC=C3,C17H18N2O3S
56587957,411.5,"4-[(1R,2R,6S,7S)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]decan-4-yl]-N-quinolin-8-ylbenzamide",C1C[C@H]2C[C@@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,C25H21N3O3
54604862,682.8,"[(2R,3R,5S,6S,8R,9R,10R,13S,17R,18S)-11-ethyl-8,9-dihydroxy-4,6,16,18-tetramethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-13-yl]methyl 2-(3-methyl-2,5-dioxopyrrolidin-1-yl)benzoate",CCN1C[C@@]2(CCC(C34[C@@H]2[C@@H]([C@]([C@@H]31)([C@]5(C[C@@H]([C@@H]6C[C@@H]4[C@@H]5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,C37H50N2O10
54586674,360.8,(3E)-4-chloro-3-(2-oxo-2-pyridin-3-ylethylidene)-1-phenylindol-2-one,C1=CC=C(C=C1)N2C3=C(C(=CC=C3)Cl)/C(=C\C(=O)C4=CN=CC=C4)/C2=O,C21H13ClN2O2
53327269,376.4,"2-[4-[2-(5,6-dimethoxypyridin-3-yl)-5-oxo-7H-pyrrolo[3,4-b]pyridin-6-yl]pyrazol-1-yl]acetonitrile",COC1=C(N=CC(=C1)C2=NC3=C(C=C2)C(=O)N(C3)C4=CN(N=C4)CC#N)OC,C19H16N6O3
52944858,423.5,"4-[(1R,2S,6R,7S)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]dec-8-en-4-yl]-N-(4-methylquinolin-8-yl)benzamide",CC1=C2C=CC=C(C2=NC=C1)NC(=O)C3=CC=C(C=C3)N4C(=O)[C@H]5[C@@H]6C[C@H]([C@H]5C4=O)C=C6,C26H21N3O3
49843507,505.5,"2-(4-benzoylphenyl)-6-hydroxy-7-methoxy-4,4-dimethylchromeno[3,4-e]isoindole-1,3-dione",CC1(C2=C(C=CC3=C2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)C5=CC=CC=C5)C6=C(O1)C(=C(C=C6)OC)O)C,C31H23NO6
46928007,471.7,propan-2-yl 5-[3-[(2S)-1-[4-[(1S)-1-hydroxyhexyl]phenyl]-5-oxopyrrolidin-2-yl]propyl]thiophene-2-carboxylate,CCCCC[C@@H](C1=CC=C(C=C1)N2[C@H](CCC2=O)CCCC3=CC=C(S3)C(=O)OC(C)C)O,C27H37NO4S
46902081,473.6,propan-2-yl 5-[[(2R)-1-[4-[(1S)-1-hydroxyhexyl]phenyl]-5-oxopyrrolidin-2-yl]methoxymethyl]thiophene-2-carboxylate,CCCCC[C@@H](C1=CC=C(C=C1)N2[C@H](CCC2=O)COCC3=CC=C(S3)C(=O)OC(C)C)O,C26H35NO5S
46782904,246.65,"6-(5-chloropyridin-2-yl)-7H-pyrrolo[3,4-b]pyrazin-5-one",C1C2=NC=CN=C2C(=O)N1C3=NC=C(C=C3)Cl,C11H7ClN4O
46226324,472.0,"4-[(3S)-3-[[(E)-2-(5-chlorothiophen-2-yl)ethenyl]sulfonylamino]-2-oxopyrrolidin-1-yl]-3-fluoro-N,N-dimethylbenzamide",CN(C)C(=O)C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/C3=CC=C(S3)Cl)F,C19H19ClFN3O4S2
46226323,457.9,4-[(3S)-3-[[(E)-2-(5-chlorothiophen-2-yl)ethenyl]sulfonylamino]-2-oxopyrrolidin-1-yl]-3-fluoro-N-methylbenzamide,CNC(=O)C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/C3=CC=C(S3)Cl)F,C18H17ClFN3O4S2
44559720,652.7,"[(1S,2R,3R,4S,5R,6S,8R,9S,13S,16S,17R,18S)-8,9-dihydroxy-4,6,16,18-tetramethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadec-11-en-13-yl]methyl 2-(3-methyl-2,5-dioxopyrrolidin-1-yl)benzoate",CC1CC(=O)N(C1=O)C2=CC=CC=C2C(=O)OC[C@@]34CC[C@@H]([C@@]56[C@@H]3[C@@H]([C@@](C5N=C4)([C@]7(C[C@@H]([C@H]8C[C@@H]6[C@@H]7[C@H]8OC)OC)O)O)OC)OC,C35H44N2O10
44526776,554.7,"1-ethyl-N-[(2S,3R)-3-hydroxy-4-[(3-methoxyphenyl)methylamino]-1-phenylbutan-2-yl]-4-(2-oxopyrrolidin-1-yl)indole-6-carboxamide",CCN1C=CC2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)OC)O,C33H38N4O4
44483163,409.4,"4-[(1S,2R,6S,7R)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]dec-8-en-4-yl]-N-quinolin-8-ylbenzamide",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,C25H19N3O3
44143268,593.6,"3-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-7-(2-oxopyrrolidin-1-yl)-1-benzofuran-5-carboxamide",CCC1=COC2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O,C33H34F3N3O4
44143267,606.7,"3-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-1-methyl-7-(2-oxopyrrolidin-1-yl)indole-5-carboxamide",CCC1=CN(C2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O)C,C34H37F3N4O3
44143266,594.6,"3-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-7-(2-oxopyrrolidin-1-yl)benzotriazole-5-carboxamide",CCN1C2=C(C(=CC(=C2)C(=O)N[C@@H](CC3=CC=CC=C3)[C@@H](CNCC4=CC(=CC=C4)C(F)(F)F)O)N5CCCC5=O)N=N1,C31H33F3N6O3
44143265,593.6,"1-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-4-(2-oxopyrrolidin-1-yl)indazole-6-carboxamide",CCN1C2=C(C=N1)C(=CC(=C2)C(=O)N[C@@H](CC3=CC=CC=C3)[C@@H](CNCC4=CC(=CC=C4)C(F)(F)F)O)N5CCCC5=O,C32H34F3N5O3
44143264,592.6,"3-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-7-(2-oxopyrrolidin-1-yl)-1H-indole-5-carboxamide",CCC1=CNC2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O,C33H35F3N4O3
44143263,592.6,"1-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-4-(2-oxopyrrolidin-1-yl)indole-6-carboxamide",CCN1C=CC2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O,C33H35F3N4O3
44143262,593.6,"3-ethyl-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-7-(2-oxopyrrolidin-1-yl)benzimidazole-5-carboxamide",CCN1C=NC2=C1C=C(C=C2N3CCCC3=O)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC(=CC=C5)C(F)(F)F)O,C32H34F3N5O3
44143259,598.7,"3-(ethylamino)-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-4-methoxy-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=C(C(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC(=CC=C3)C(F)(F)F)O)N4CCCC4=O)OC,C32H37F3N4O4
44143258,582.7,"3-(ethylamino)-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-4-methyl-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=C(C(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC(=CC=C3)C(F)(F)F)O)N4CCCC4=O)C,C32H37F3N4O3
44143257,586.6,"5-(ethylamino)-2-fluoro-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-3-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=C(C(=C1)N2CCCC2=O)F)C(=O)N[C@@H](CC3=CC=CC=C3)[C@@H](CNCC4=CC(=CC=C4)C(F)(F)F)O,C31H34F4N4O3
25190481,569.6,"3-ethoxy-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-5-(2-oxopyrrolidin-1-yl)benzamide",CCOC1=CC(=CC(=C1)N2CCCC2=O)C(=O)N[C@@H](CC3=CC=CC=C3)[C@@H](CNCC4=CC(=CC=C4)C(F)(F)F)O,C31H34F3N3O4
25134265,272.68,"2-(2-chloropyridin-4-yl)-4-methylisoindole-1,3-dione",CC1=C2C(=CC=C1)C(=O)N(C2=O)C3=CC(=NC=C3)Cl,C14H9ClN2O2
25134257,329.3,"2-(2-hydroxy-5-phenylphenyl)-4-methylisoindole-1,3-dione",CC1=C2C(=CC=C1)C(=O)N(C2=O)C3=C(C=CC(=C3)C4=CC=CC=C4)O,C21H15NO3
25113145,262.26,"4-(4-methyl-1,3-dioxoisoindol-2-yl)benzonitrile",CC1=C2C(=CC=C1)C(=O)N(C2=O)C3=CC=C(C=C3)C#N,C16H10N2O2
24882338,563.7,"N-[(2S,3R)-4-[[(2S)-1-(cyclohexylamino)-1-oxopropan-2-yl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3-(ethylamino)-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CN[C@@H](C)C(=O)NC3CCCCC3)O)N4CCCC4=O,C32H45N5O4
24754252,415.5,"5-(4-methoxyphenyl)-5'-methyl-1'-(2-methylphenyl)spiro[3H-1,3,4-thiadiazole-2,3'-indole]-2'-one",CC1=CC2=C(C=C1)N(C(=O)C23NN=C(S3)C4=CC=C(C=C4)OC)C5=CC=CC=C5C,C24H21N3O2S
24754101,435.9,"1'-(4-chlorophenyl)-5-(4-methoxyphenyl)-5'-methylspiro[3H-1,3,4-thiadiazole-2,3'-indole]-2'-one",CC1=CC2=C(C=C1)N(C(=O)C23NN=C(S3)C4=CC=C(C=C4)OC)C5=CC=C(C=C5)Cl,C23H18ClN3O2S
24753024,357.4,"1',5-diphenylspiro[3H-1,3,4-thiadiazole-2,3'-indole]-2'-one",C1=CC=C(C=C1)C2=NNC3(S2)C4=CC=CC=C4N(C3=O)C5=CC=CC=C5,C21H15N3OS
24752939,399.5,"5'-methyl-1'-(2-methylphenyl)-5-(4-methylphenyl)spiro[3H-1,3,4-thiadiazole-2,3'-indole]-2'-one",CC1=CC=C(C=C1)C2=NNC3(S2)C4=C(C=CC(=C4)C)N(C3=O)C5=CC=CC=C5C,C24H21N3OS
23646577,435.5,"(5R)-30-oxo-19-oxa-2,6,10,12-tetrazahexacyclo[18.6.2.12,5.114,18.08,12.023,27]triaconta-1(26),8,10,14(29),15,17,20(28),21,23(27),24-decaene-17-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CN[C@H]1C2=O)C#N,C26H21N5O2
23645159,399.4,"4-methyl-1,3-dioxo-2-(1,3,5-trimethylpyrazol-4-yl)pyrrolo[3,4-c]quinoline-8-sulfonamide",CC1=C2C(=C3C=C(C=CC3=N1)S(=O)(=O)N)C(=O)N(C2=O)C4=C(N(N=C4C)C)C,C18H17N5O4S
23645158,345.4,"4-methyl-1,3-dioxo-2-(1,3,5-trimethylpyrazol-4-yl)pyrrolo[3,4-c]quinoline-8-carbonitrile",CC1=C2C(=C3C=C(C=CC3=N1)C#N)C(=O)N(C2=O)C4=C(N(N=C4C)C)C,C19H15N5O2
23645153,381.2,"8-bromo-4-methyl-2-(2-methylphenyl)pyrrolo[3,4-c]quinoline-1,3-dione",CC1=CC=CC=C1N2C(=O)C3=C(N=C4C=CC(=CC4=C3C2=O)Br)C,C19H13BrN2O2
22422581,302.3,"4-methyl-2-(2-methylphenyl)pyrrolo[3,4-c]quinoline-1,3-dione",CC1=CC=CC=C1N2C(=O)C3=C(C2=O)C4=CC=CC=C4N=C3C,C19H14N2O2
21954875,175.18,"1-phenylpyrrolidine-2,4-dione",C1C(=O)CN(C1=O)C2=CC=CC=C2,C10H9NO2
17755150,389.5,"(3R)-3-[2-(4-methylpiperazin-1-yl)-2-oxoethyl]-2-phenyl-3,5,6,7-tetrahydrocyclopenta[f]isoindol-1-one",CN1CCN(CC1)C(=O)C[C@@H]2C3=C(C=C4CCCC4=C3)C(=O)N2C5=CC=CC=C5,C24H27N3O2
15950383,428.3,"3-(aminomethyl)-4-(2,4-dichlorophenyl)-6-(2-methoxyphenyl)-2-methyl-5H-pyrrolo[3,4-b]pyridin-7-one",CC1=C(C(=C2CN(C(=O)C2=N1)C3=CC=CC=C3OC)C4=C(C=C(C=C4)Cl)Cl)CN,C22H19Cl2N3O2
15088156,217.22,"3-acetyl-1-phenylpyrrolidine-2,4-dione",CC(=O)C1C(=O)CN(C1=O)C2=CC=CC=C2,C12H11NO3
12485468,195.64,1-(3-chlorophenyl)pyrrolidin-2-one,C1CC(=O)N(C1)C2=CC(=CC=C2)Cl,C10H10ClNO
11950431,473.9,"6-chloro-N-[(3S)-1-(5-fluoro-1,2,3,4-tetrahydroisoquinolin-6-yl)-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide",C1CN(C(=O)[C@H]1NS(=O)(=O)C2=CC3=C(C=C2)C=C(C=C3)Cl)C4=C(C5=C(CNCC5)C=C4)F,C23H21ClFN3O3S
11725479,351.3,"1-[2-fluoro-5-[(4-oxo-3H-phthalazin-1-yl)methyl]phenyl]pyrrolidine-2,5-dione",C1CC(=O)N(C1=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,C19H14FN3O3
11698643,479.5,1-[3-(2-pyrrolidin-1-ylethoxy)phenyl]-3-[3-(trifluoromethyl)phenyl]iminoindol-2-one,C1CCN(C1)CCOC2=CC=CC(=C2)N3C4=CC=CC=C4C(=NC5=CC=CC(=C5)C(F)(F)F)C3=O,C27H24F3N3O2
11454249,472.0,(E)-2-(5-chlorothiophen-2-yl)-N-[(3S)-1-[4-[(1S)-1-(dimethylamino)ethyl]-2-fluorophenyl]-2-oxopyrrolidin-3-yl]ethenesulfonamide,C[C@@H](C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/C3=CC=C(S3)Cl)F)N(C)C,C20H23ClFN3O3S2
11242375,259.21,"2-(2,4-difluorophenyl)isoindole-1,3-dione",C1=CC=C2C(=C1)C(=O)N(C2=O)C3=C(C=C(C=C3)F)F,C14H7F2NO2
11220011,290.74,"4-[(3aS,6R,6aR)-6-hydroxy-3-oxo-1,3a,4,5,6,6a-hexahydrocyclopenta[c]pyrrol-2-yl]-2-chloro-3-methylbenzonitrile",CC1=C(C=CC(=C1Cl)C#N)N2C[C@H]3[C@@H](C2=O)CC[C@H]3O,C15H15ClN2O2
11178928,472.0,(E)-2-(5-chlorothiophen-2-yl)-N-[(3S)-1-[4-[(1R)-1-(dimethylamino)ethyl]-2-fluorophenyl]-2-oxopyrrolidin-3-yl]ethenesulfonamide,C[C@H](C1=CC(=C(C=C1)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/C3=CC=C(S3)Cl)F)N(C)C,C20H23ClFN3O3S2
11016041,463.5,"(5S)-6-methyl-31-oxo-20-oxa-2,6,11,13-tetrazahexacyclo[19.6.2.12,5.115,19.09,13.024,28]hentriaconta-1(27),9,11,15(30),16,18,21(29),22,24(28),25-decaene-18-carbonitrile",CN1CCC2=CN=CN2CC3=CC(=C(C=C3)C#N)OC4=CC5=C(C=CC=C5N6CC[C@H]1C6=O)C=C4,C28H25N5O2
11004853,449.5,"(5S)-6-methyl-30-oxo-19-oxa-2,6,10,12-tetrazahexacyclo[18.6.2.12,5.114,18.08,12.023,27]triaconta-1(26),8,10,14(29),15,17,20(28),21,23(27),24-decaene-17-carbonitrile",CN1CC2=CN=CN2CC3=CC(=C(C=C3)C#N)OC4=CC5=C(C=CC=C5N6CC[C@H]1C6=O)C=C4,C27H23N5O2
10999049,238.24,"2-(4-methylpyridin-2-yl)isoindole-1,3-dione",CC1=CC(=NC=C1)N2C(=O)C3=CC=CC=C3C2=O,C14H10N2O2
10874250,463.5,"(5R)-6-methyl-31-oxo-20-oxa-2,6,11,13-tetrazahexacyclo[19.6.2.12,5.115,19.09,13.024,28]hentriaconta-1(27),9,11,15(30),16,18,21(29),22,24(28),25-decaene-18-carbonitrile",CN1CCC2=CN=CN2CC3=CC(=C(C=C3)C#N)OC4=CC5=C(C=CC=C5N6CC[C@@H]1C6=O)C=C4,C28H25N5O2
10768809,540.6,"(1R,9R,19S,21S)-5,7-dibromo-21-chloro-20,20-dimethyl-2,12,16,18-tetrazahexacyclo[10.10.0.01,9.02,19.03,8.015,19]docosa-3(8),4,6,13,15-pentaene-11,17-dione",CC1([C@H](C[C@]23[C@@H]4CC(=O)N2C=CC5=NC(=O)N[C@@]51N3C6=C4C(=CC(=C6)Br)Br)Cl)C,C20H17Br2ClN4O2
10616182,327.4,"2-[2-(2-phenylethyl)phenyl]isoindole-1,3-dione",C1=CC=C(C=C1)CCC2=CC=CC=C2N3C(=O)C4=CC=CC=C4C3=O,C22H17NO2
10492042,267.28,"2-(4-methoxy-2-methylphenyl)isoindole-1,3-dione",CC1=C(C=CC(=C1)OC)N2C(=O)C3=CC=CC=C3C2=O,C16H13NO3
10303859,587.6,"(2S)-2-[[(3S)-2-(benzenesulfonyl)-2-azabicyclo[2.2.2]octane-3-carbonyl]amino]-3-[4-(1,3-dioxoisoindol-2-yl)phenyl]propanoic acid",C1CC2CCC1[C@H](N2S(=O)(=O)C3=CC=CC=C3)C(=O)N[C@@H](CC4=CC=C(C=C4)N5C(=O)C6=CC=CC=C6C5=O)C(=O)O,C31H29N3O7S
10268371,329.16,"2-(2,4-dioxo-1H-pyrimidin-5-yl)-4,5,6,7-tetrafluoroisoindole-1,3-dione",C1=C(C(=O)NC(=O)N1)N2C(=O)C3=C(C2=O)C(=C(C(=C3F)F)F)F,C12H3F4N3O4
10246762,342.4,N-[(3S)-1-[4-[(3-fluorophenyl)methoxy]phenyl]-5-oxopyrrolidin-3-yl]acetamide,CC(=O)N[C@H]1CC(=O)N(C1)C2=CC=C(C=C2)OCC3=CC(=CC=C3)F,C19H19FN2O3
10202260,419.9,"5-chloro-N-[[(5S)-2-oxo-3-[4-(2-oxopyrrolidin-1-yl)phenyl]-1,3-oxazolidin-5-yl]methyl]thiophene-2-carboxamide",C1CC(=O)N(C1)C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl,C19H18ClN3O4S
10064801,323.5,"2-[2,6-di(propan-2-yl)phenyl]-3-sulfanylideneisoindol-1-one",CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC=CC=C3C2=S,C20H21NOS
10008157,568.6,"3-(ethylamino)-N-[(2S,3R)-3-hydroxy-1-phenyl-4-[[3-(trifluoromethyl)phenyl]methylamino]butan-2-yl]-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC(=CC=C3)C(F)(F)F)O)N4CCCC4=O,C31H35F3N4O3
9983140,492.7,"N-[(2S,3R)-4-(cyclohexylamino)-3-hydroxy-1-phenylbutan-2-yl]-3-(ethylamino)-5-(2-oxopyrrolidin-1-yl)benzamide",CCNC1=CC(=CC(=C1)C(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CNC3CCCCC3)O)N4CCCC4=O,C29H40N4O3
9932679,435.5,"(5S)-30-oxo-19-oxa-2,6,10,12-tetrazahexacyclo[18.6.2.12,5.114,18.08,12.023,27]triaconta-1(26),8,10,14(29),15,17,20(28),21,23(27),24-decaene-17-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CN[C@@H]1C2=O)C#N,C26H21N5O2
9914081,504.6,"5,19'-dimethylspiro[10H-indolo[3,2-b]quinoline-11,10'-8,19-diazapentacyclo[9.8.1.02,7.08,20.013,18]icosa-1(20),2,4,6,11,13,15,17-octaene]-9'-one",CN1C2=CC=CC=C2C=C3C4=C1C5=CC=CC=C5N4C(=O)C36C7=CC=CC=C7N(C8=C6NC9=CC=CC=C98)C,C34H24N4O
9906213,346.3,"1-[(2R)-2-(1,3-dioxolan-2-yl)-2-methyl-6-nitrochromen-4-yl]pyrrolidin-2-one",C[C@@]1(C=C(C2=C(O1)C=CC(=C2)[N+](=O)[O-])N3CCCC3=O)C4OCCO4,C17H18N2O6
